srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2953901,AN,7,500004,233,233,131,A,ADLD,500075,10-07-2017,07-07-2017,08-03-2018,4403,12-03-2018,1.29E+01
2904675,AI,12,302006,233,233,131,A,ADLD,302021,16-10-2017,15-10-2017,24-02-2018,4407,10-03-2018,1.30E+01
2939538,C,5,380009,233,233,131,B,ADLD,395001,05-12-2017,23-11-2017,05-03-2018,4546,14-03-2018,1.41E+01
2972359,AI,8,700064,233,233,131,B,ADLD,700124,14-11-2017,13-11-2017,12-03-2018,4499,14-03-2018,1.27E+01
2960154,AN,22,400104,233,233,131,A,ADLD,411014,10-10-2017,04-10-2017,09-03-2018,4581,12-03-2018,1.19E+01
2970928,C,7,500004,233,233,228,B,ADLD,530022,12-02-2018,12-06-2017,12-03-2018,4477,15-03-2018,1.35E+01
2940240,C,6,160059,233,233,131,B,ADLD,140603,25-05-2017,19-05-2017,05-03-2018,4549,28-03-2018,1.15E+01
3009285,AD,1,400059,308,233,131,A,ADLD,400071,25-09-2017,09-10-2017,22-03-2018,4011,02-04-2018,1.25E+01
2981636,AN,21,110015,233,233,131,B,ADLD,251001,24-06-2017,23-06-2017,15-03-2018,4580,31-03-2018,1.15E+01
2938081,AN,26,560066,233,233,131,A,ADLD,600037,14-06-2017,23-05-2017,03-03-2018,5001,31-03-2018,1.03E+01
3009470,C,6,160059,233,233,228,C,ADLD,144415,08-12-2017,11-12-2016,23-03-2018,4549,29-03-2018,1.16E+01
3031799,G,1,400059,233,233,131,A,ADLD,411044,07-07-2017,07-07-2017,28-03-2018,4011,03-04-2018,1.44E+01
3037986,C,3,560011,233,233,228,A,ADLD,560093,27-01-2018,12-10-2016,30-03-2018,4469,09-04-2018,1.39E+01
3082206,AN,26,560066,233,233,131,A,ADLD,603103,30-05-2017,29-05-2017,13-04-2018,5001,18-04-2018,8.82E+00
3025956,AE,2,110018,233,245,131,A,ADLD,110009,11-11-2017,10-11-2017,27-03-2018,4093,02-04-2018,1.25E+01
3039813,C,3,560011,308,245,131,A,ADLD,560066,25-02-2017,25-02-2017,30-03-2018,4461,06-04-2018,1.07E+01
2827720,AD,2,110018,201,201,228,0,ADLD,201016,26-08-2017,24-08-2017,01-02-2018,4148,03-02-2018,1.58E+01
2939130,C,10,226010,201,201,228,0,ADLD,225001,11-01-2018,02-01-2018,04-03-2018,4547,10-03-2018,1.22E+01
2957487,AM,2,110018,233,233,131,A,ADLD,110052,23-10-2017,19-10-2017,08-03-2018,4092,13-03-2018,1.35E+01
2944876,C,2,110018,308,233,131,A,ADLD,110013,25-10-2017,14-04-2017,06-03-2018,4091,20-03-2018,1.36E+01
3027808,AN,21,110015,201,233,131,D,ADLD,140118,13-09-2017,09-09-2017,27-03-2018,4580,05-04-2018,1.09E+01
3060403,G,1,400059,233,233,131,A,ADLD,711102,18-08-2017,14-08-2017,06-04-2018,4011,09-04-2018,1.44E+01
2891642,AM,2,110018,233,233,228,A,ADLD,110043,20-01-2018,19-01-2018,20-02-2018,4092,23-02-2018,1.66E+01
2840556,AH,1,400059,233,233,131,B,ADLD,422001,19-02-2017,17-02-2017,05-02-2018,4016,08-02-2018,1.81E+01
2888510,AA,24,110092,233,233,131,A,ADLD,201310,10-05-2017,04-05-2017,20-02-2018,4150,07-03-2018,1.40E+01
2950418,AI,8,700064,233,233,131,C,ADLD,754021,13-12-2017,13-12-2017,07-03-2018,4499,16-03-2018,1.28E+01
2948355,AJ,3,560011,308,233,228,A,ADLD,560085,29-08-2017,26-06-2017,07-03-2018,4460,21-03-2018,1.27E+01
2847862,AN,9,411016,233,233,131,A,ADLD,411016,17-02-2017,16-02-2017,07-02-2018,4581,09-02-2018,1.36E+01
2885111,AN,21,110015,233,233,131,A,ADLD,110080,17-11-2017,11-11-2017,19-02-2018,4580,28-02-2018,1.28E+01
2963951,AN,7,500004,233,233,131,A,ADLD,501506,10-12-2017,06-12-2017,10-03-2018,4403,20-03-2018,1.38E+01
2948695,AN,21,110015,201,233,131,0,ADLD,228001,17-07-2017,07-06-2017,07-03-2018,4393,22-03-2018,1.48E+01
2971659,AJ,25,560037,233,245,131,A,ADLD,560029,07-12-2016,06-12-2016,12-03-2018,4460,14-03-2018,1.49E+01
2857319,AJ,8,700064,233,233,131,A,ADLD,700014,23-05-2017,22-05-2017,09-02-2018,4499,13-02-2018,1.43E+01
2904408,AN,3,560011,233,233,131,A,ADLD,560043,21-07-2017,21-07-2017,24-02-2018,4467,26-02-2018,1.61E+01
3014307,AN,8,700064,233,233,131,A,ADLD,700007,18-05-2017,17-05-2017,24-03-2018,4508,02-04-2018,1.38E+01
3071682,AN,21,110015,308,245,131,A,ADLD,110087,28-07-2017,27-07-2017,10-04-2018,4580,16-04-2018,8.82E+00
2860838,AD,2,110018,233,233,228,A,ADLD,201010,06-09-2017,04-09-2017,11-02-2018,4148,14-02-2018,1.49E+01
2868028,AJ,7,500004,233,233,131,A,ADLD,500003,13-06-2017,11-06-2017,14-02-2018,4474,20-02-2018,1.60E+01
2939967,AN,3,560011,233,233,131,A,ADLD,560103,10-07-2017,17-06-2017,05-03-2018,4467,07-03-2018,1.28E+01
2926852,AJ,2,110018,233,233,131,A,ADLD,110044,29-01-2018,25-01-2018,01-03-2018,4388,03-03-2018,1.21E+01
2904557,AN,7,500004,233,233,131,C,ADLD,504001,17-04-2017,12-04-2017,24-02-2018,4403,12-03-2018,1.34E+01
2951287,AN,21,110015,233,233,131,C,ADLD,784001,03-08-2017,28-07-2017,07-03-2018,4580,13-03-2018,1.46E+01
2951287,AN,21,110015,233,233,131,C,ADLD,784001,03-08-2017,06-07-2017,07-03-2018,4580,13-03-2018,1.26E+01
2951287,AN,21,110015,233,233,131,B,ADLD,221010,03-08-2017,06-07-2017,07-03-2018,4580,13-03-2018,1.36E+01
2951287,AN,21,110015,233,233,131,B,ADLD,221010,03-08-2017,28-07-2017,07-03-2018,4580,13-03-2018,1.16E+01
2987050,AJ,2,110018,201,233,131,D,ADLD,127046,16-01-2018,24-11-2017,16-03-2018,4388,19-03-2018,1.26E+01
2982720,AI,7,500004,233,233,131,B,ADLD,530013,03-03-2018,03-03-2018,15-03-2018,4474,27-03-2018,1.31E+01
2983542,AN,17,800001,233,233,131,C,ADLD,854105,28-02-2018,15-02-2018,15-03-2018,4410,31-03-2018,1.29E+01
3021201,AN,22,400104,233,233,131,B,ADLD,390021,04-04-2016,01-04-2016,26-03-2018,4581,30-03-2018,1.19E+01
3031747,AN,22,400104,233,233,131,B,ADLD,390021,07-07-2017,06-07-2017,28-03-2018,4581,03-04-2018,1.09E+01
2999632,C,12,302006,233,233,131,B,ADLD,301707,28-02-2018,23-09-2017,20-03-2018,4453,28-03-2018,1.31E+01
3017746,AN,21,110015,233,233,131,A,ADLD,110019,16-11-2017,07-04-2018,25-03-2018,4580,03-04-2018,1.02E+01
3069371,AN,22,400104,233,233,228,A,ADLD,400059,24-03-2018,24-03-2018,09-04-2018,4581,14-04-2018,9.98E+00
3005002,C,8,700064,233,233,228,A,ADLD,700001,05-02-2018,08-08-2017,21-03-2018,4511,08-04-2018,1.27E+01
2839574,AN,21,110015,233,245,131,A,ADLD,110034,08-05-2017,05-05-2017,05-02-2018,4580,08-02-2018,1.29E+01
2881035,C,5,380009,233,245,131,A,ADLD,380015,13-09-2017,26-03-2017,17-02-2018,4546,24-02-2018,1.33E+01
2859483,C,2,110018,233,245,228,A,ADLD,110026,22-01-2018,13-01-2018,10-02-2018,4091,15-02-2018,1.46E+01
3056693,AN,26,560066,233,245,131,A,ADLD,560100,23-01-2018,23-01-2018,05-04-2018,5001,09-04-2018,8.47E+00
2865507,AN,21,110015,233,233,131,A,ADLD,122002,07-11-2017,22-10-2017,13-02-2018,4580,20-02-2018,1.29E+01
2961018,AD,6,160059,233,233,131,C,ADLD,174103,17-01-2018,09-10-2017,09-03-2018,4443,16-03-2018,1.21E+01
3047022,C,10,226010,233,233,131,A,ADLD,226010,20-11-2017,20-11-2017,02-04-2018,4547,05-04-2018,1.03E+01
2969269,AN,7,500004,233,233,131,B,ADLD,522647,30-06-2017,28-06-2017,10-03-2018,4403,13-03-2018,1.29E+01
3017366,AJ,27,110034,201,233,131,0,ADLD,335804,21-07-2017,30-06-2017,25-03-2018,4388,28-03-2018,1.38E+01
3065863,U,3,560011,233,233,228,A,ADLD,560067,07-03-2018,19-05-2017,08-04-2018,4399,11-04-2018,1.14E+01
2844653,C,2,110018,233,245,131,A,ADLD,110016,24-11-2017,21-11-2017,06-02-2018,4091,09-02-2018,1.50E+01
2820115,AK,12,302006,233,233,228,B,ADLD,342006,03-06-2017,24-05-2017,30-01-2018,4407,11-02-2018,1.46E+01
2921149,AN,21,110015,233,233,131,B,ADLD,148024,24-04-2017,22-04-2017,27-02-2018,4580,01-03-2018,1.21E+01
3004413,AN,21,110015,201,233,131,0,ADLD,177601,13-12-2017,09-12-2017,21-03-2018,4580,26-03-2018,1.17E+01
3043387,AD,1,400059,308,233,131,A,ADLD,400060,08-09-2017,05-09-2017,31-03-2018,4011,07-04-2018,1.35E+01
3074237,AN,26,560066,233,233,131,A,ADLD,560032,23-04-2017,21-04-2017,11-04-2018,5001,17-04-2018,8.77E+00
3074237,AN,26,560066,233,233,131,A,ADLD,560032,23-04-2017,13-10-2016,11-04-2018,5001,17-04-2018,9.07E+00
2837228,C,2,110018,233,233,131,B,ADLD,132103,24-02-2017,23-02-2017,03-02-2018,4094,05-02-2018,1.53E+01
2982094,AN,21,110015,308,233,131,A,ADLD,110083,24-10-2016,20-10-2016,15-03-2018,4580,21-03-2018,1.07E+01
2978651,AN,22,400104,233,233,131,A,ADLD,400043,17-11-2017,15-09-2016,14-03-2018,4581,24-03-2018,1.21E+01
2885394,AE,2,110018,233,233,228,A,ADLD,110045,01-08-2017,20-02-2017,19-02-2018,4093,21-02-2018,1.49E+01
2881183,C,2,110018,233,233,228,A,ADLD,110091,03-05-2017,03-03-2017,17-02-2018,4550,23-02-2018,1.29E+01
2907754,AN,26,560066,233,233,131,A,ADLD,600011,15-01-2018,11-10-2017,26-02-2018,5001,14-03-2018,1.29E+01
2925222,H,1,400059,233,233,131,A,ADLD,500016,29-01-2018,23-12-2017,28-02-2018,4011,07-03-2018,1.61E+01
2844440,AJ,2,110018,233,233,131,A,ADLD,110032,11-05-2017,03-05-2017,06-02-2018,4388,12-02-2018,1.49E+01
2904204,AN,21,110015,233,233,131,A,ADLD,122001,28-06-2017,27-06-2017,24-02-2018,4580,26-02-2018,1.28E+01
2831912,AJ,2,110018,233,233,228,A,ADLD,201306,08-11-2017,05-09-2017,02-02-2018,4388,05-02-2018,1.40E+01
2833286,AJ,2,110018,233,233,228,B,ADLD,201206,11-12-2017,08-12-2017,02-02-2018,4388,05-02-2018,1.50E+01
2854492,AN,21,110015,233,233,131,B,ADLD,180001,14-03-2017,26-02-2017,09-02-2018,4580,16-02-2018,1.31E+01
2907996,AN,8,700064,233,233,131,C,ADLD,743166,28-09-2017,25-09-2017,26-02-2018,4508,27-02-2018,1.41E+01
2898183,F,1,400059,233,233,131,C,ADLD,152001,06-07-2017,26-06-2017,22-02-2018,4011,24-02-2018,1.53E+01
2940178,AA,24,110092,233,233,131,A,ADLD,110059,23-09-2016,17-08-2016,05-03-2018,4150,08-03-2018,1.36E+01
2949785,AN,3,560011,233,233,131,A,ADLD,560107,23-09-2017,20-09-2017,07-03-2018,4467,12-03-2018,1.37E+01
2905995,AN,21,110015,233,233,131,A,ADLD,201003,12-01-2018,15-11-2017,24-02-2018,4580,16-03-2018,1.20E+01
2938407,AN,22,400104,233,233,131,B,ADLD,396195,22-05-2017,02-03-2017,04-03-2018,4581,17-03-2018,1.29E+01
2990187,Y,2,110018,308,233,131,A,ADLD,110002,16-06-2017,10-06-2017,17-03-2018,4147,21-03-2018,1.33E+01
2971560,J,2,110018,233,233,131,A,ADLD,400077,23-12-2017,21-12-2017,12-03-2018,4432,20-03-2018,1.35E+01
2995669,AN,26,560066,233,233,228,A,EW,560076,31-10-2016,01-10-2016,19-03-2018,5001,24-03-2018,1.15E+01
3035766,AN,26,560066,233,233,131,A,ADLD,560076,03-10-2017,29-09-2017,29-03-2018,5001,03-04-2018,9.37E+00
3008481,AN,17,800001,233,233,131,C,ADLD,826001,18-11-2017,02-08-2017,22-03-2018,4538,01-04-2018,1.39E+01
3028060,AN,21,110015,233,233,131,B,ADLD,134108,16-05-2017,13-05-2017,27-03-2018,4580,07-04-2018,1.05E+01
3044664,AN,8,700064,233,233,131,B,ADLD,781024,06-02-2017,04-02-2017,01-04-2018,4508,09-04-2018,1.14E+01
3072379,AJ,27,110034,233,233,131,A,ADLD,121003,11-06-2017,02-06-2017,10-04-2018,4388,17-04-2018,1.17E+01
2971008,AN,26,560066,308,245,131,A,ADLD,560041,22-07-2017,25-02-2017,12-03-2018,5001,22-03-2018,9.26E+00
2824818,C,11,641012,233,201,131,A,ADLD,641004,16-06-2017,20-10-2016,31-01-2018,4492,07-02-2018,1.54E+01
3058979,AN,26,560066,233,233,131,A,ADLD,641114,05-05-2017,03-05-2017,05-04-2018,4495,07-04-2018,1.12E+01
2839952,AN,21,110015,233,233,131,B,ADLD,181133,14-09-2017,08-09-2017,05-02-2018,4580,19-02-2018,1.41E+01
2963539,AJ,23,400001,233,233,131,A,ADLD,401302,01-10-2017,24-09-2017,10-03-2018,4398,22-03-2018,1.26E+01
3005005,AA,4,600024,233,233,228,A,ADLD,600119,12-01-2018,04-01-2018,21-03-2018,4485,22-03-2018,1.22E+01
3006475,AA,7,500004,233,233,131,B,ADLD,530017,25-02-2018,20-02-2018,22-03-2018,4479,29-03-2018,1.21E+01
2894459,C,2,110018,233,233,228,A,ADLD,201002,26-06-2017,13-10-2016,21-02-2018,4091,23-02-2018,1.74E+01
3072467,AA,7,500004,233,233,228,A,ADLD,500054,07-04-2018,28-03-2018,10-04-2018,4479,21-04-2018,1.16E+01
2829214,C,10,226010,233,233,131,A,ADLD,226001,16-01-2018,15-01-2018,01-02-2018,4444,03-02-2018,1.36E+01
2899523,AN,22,400104,233,233,131,B,ADLD,452009,30-06-2017,15-06-2017,23-02-2018,4581,26-02-2018,1.54E+01
3035105,C,2,110018,233,233,131,A,ADLD,110024,06-11-2017,06-11-2017,29-03-2018,4550,04-04-2018,1.06E+01
3006890,AN,22,400104,233,245,131,B,ADLD,395002,04-05-2017,03-05-2017,22-03-2018,4581,27-03-2018,1.26E+01
2878987,AJ,2,110018,233,233,228,A,ADLD,110091,17-12-2017,16-12-2017,16-02-2018,4388,19-02-2018,1.47E+01
2878237,AJ,7,500004,233,233,131,A,ADLD,500045,24-07-2017,21-07-2017,16-02-2018,4474,21-02-2018,1.40E+01
2870371,Y,7,500004,233,233,131,A,ADLD,500092,27-05-2017,08-04-2017,14-02-2018,4403,26-02-2018,1.43E+01
2870371,Y,7,500004,233,233,131,A,ADLD,500092,27-05-2017,22-03-2017,14-02-2018,4403,26-02-2018,1.63E+01
2940496,AJ,3,560011,233,233,228,A,ADLD,560080,11-02-2018,03-11-2017,05-03-2018,4460,07-03-2018,1.48E+01
3038299,AJ,25,560037,308,233,131,A,ADLD,560043,25-08-2017,25-08-2017,30-03-2018,4460,03-04-2018,1.08E+01
3012241,J,2,110018,233,233,131,B,ADLD,125001,19-04-2017,11-04-2017,23-03-2018,5138,31-03-2018,9.85E+00
3038258,AN,21,110015,0,233,131,C,ADLD,141001,28-06-2017,24-06-2017,30-03-2018,4580,04-04-2018,1.33E+01
3038258,AN,21,110015,233,233,131,C,ADLD,141001,28-06-2017,24-06-2017,30-03-2018,4580,04-04-2018,1.05E+01
3053553,AJ,7,500004,233,233,131,A,ADLD,500016,09-05-2017,08-05-2017,04-04-2018,4474,11-04-2018,1.11E+01
2956985,AN,26,560066,233,245,131,A,ADLD,560037,08-06-2017,06-06-2017,08-03-2018,5001,19-03-2018,1.12E+01
2846861,AN,21,110015,233,233,228,A,ADLD,122001,18-01-2018,22-07-2017,06-02-2018,4580,11-02-2018,1.40E+01
2887807,C,2,110018,233,233,131,A,ADLD,110087,27-04-2017,21-04-2017,19-02-2018,4091,05-03-2018,1.42E+01
2949543,AN,7,500004,233,233,228,B,ADLD,522007,19-01-2018,11-02-2017,07-03-2018,4403,11-03-2018,1.29E+01
2940511,AN,8,700064,233,233,131,A,ADLD,711106,07-06-2017,01-06-2017,05-03-2018,4508,11-03-2018,1.48E+01
2999321,AN,21,110015,308,233,228,A,ADLD,122001,24-02-2018,01-10-2017,19-03-2018,4580,23-03-2018,1.13E+01
3004040,AN,21,110015,233,233,131,A,ADLD,110085,04-04-2016,24-03-2017,21-03-2018,4580,27-03-2018,1.12E+01
2824802,C,5,380009,233,233,131,A,ADLD,382330,28-12-2017,23-10-2017,31-01-2018,4546,05-02-2018,1.51E+01
2867369,AN,21,110015,233,233,228,B,ADLD,132001,28-01-2018,30-09-2017,13-02-2018,4580,17-02-2018,1.39E+01
2843520,AN,4,600024,233,233,131,A,ADLD,600122,29-12-2017,02-06-2017,06-02-2018,4490,17-02-2018,1.52E+01
2862563,AN,2,110018,233,233,228,A,ADLD,110051,16-12-2017,06-10-2017,12-02-2018,4147,16-02-2018,1.47E+01
2851843,AI,6,160059,233,233,131,C,ADLD,143105,11-12-2017,11-12-2017,08-02-2018,4437,15-02-2018,1.46E+01
2906003,AJ,1,400059,233,233,131,A,ADLD,400059,17-10-2017,16-10-2017,24-02-2018,4398,01-03-2018,1.23E+01
2931905,AN,22,400104,233,233,131,A,ADLD,400013,12-01-2018,07-01-2018,03-03-2018,4581,10-03-2018,1.27E+01
2923014,AN,21,110015,233,233,131,A,ADLD,302018,21-08-2017,16-08-2017,28-02-2018,4580,14-03-2018,1.22E+01
2931242,AN,21,110015,233,233,131,A,ADLD,122101,26-01-2018,25-01-2018,03-03-2018,4580,07-03-2018,1.12E+01
2971108,AN,21,110015,233,233,131,A,ADLD,302019,25-03-2017,23-03-2017,12-03-2018,4580,13-03-2018,1.17E+01
2960012,AJ,12,302006,233,233,131,A,ADLD,302021,18-01-2018,18-01-2018,09-03-2018,4407,20-03-2018,1.21E+01
2970195,AM,8,700064,233,233,131,C,ADLD,752101,28-02-2018,28-02-2018,11-03-2018,4502,17-03-2018,1.25E+01
2980410,AN,22,400104,233,233,131,C,ADLD,476001,25-02-2018,04-12-2017,14-03-2018,4581,22-03-2018,1.19E+01
3025352,AJ,23,400001,233,233,228,B,ADLD,452016,07-03-2018,24-02-2018,27-03-2018,4398,04-04-2018,1.14E+01
3049584,AA,24,110092,233,233,131,B,ADLD,390016,29-12-2017,19-12-2017,03-04-2018,4150,07-04-2018,1.23E+01
3032318,AI,23,400001,233,233,131,A,ADLD,400069,03-11-2017,02-11-2017,28-03-2018,4398,09-04-2018,1.16E+01
2949276,C,5,380009,233,245,131,A,ADLD,380015,18-03-2017,14-03-2017,07-03-2018,4546,11-03-2018,1.20E+01
3003068,AN,5,380009,233,245,131,C,ADLD,363020,03-06-2017,26-12-2016,21-03-2018,4581,21-03-2018,1.29E+01
3006500,AN,22,400104,233,245,131,B,ADLD,364001,19-06-2017,16-06-2017,22-03-2018,4581,29-03-2018,1.15E+01
2903992,AN,7,500004,233,233,228,A,ADLD,500088,07-01-2018,09-10-2017,24-02-2018,4403,06-03-2018,1.34E+01
2931174,L,2,110018,233,233,131,C,ADLD,144402,15-02-2017,08-01-2018,03-03-2018,4154,12-03-2018,1.31E+01
3066323,AJ,27,110034,233,233,131,A,ADLD,122051,23-02-2018,24-01-2018,08-04-2018,4388,15-04-2018,1.14E+01
2971949,AN,22,400104,233,233,131,B,ADLD,431602,21-04-2017,19-04-2017,12-03-2018,4581,19-03-2018,1.19E+01
2931238,AN,21,110015,233,233,131,A,ADLD,110062,06-04-2017,05-04-2017,03-03-2018,4580,07-03-2018,1.15E+01
2953745,AM,2,110018,233,233,131,A,ADLD,110074,06-01-2017,01-01-2017,08-03-2018,4092,10-03-2018,1.36E+01
2885357,U,2,110018,233,233,131,A,ADLD,110075,30-04-2017,30-04-2017,19-02-2018,4095,21-02-2018,1.50E+01
3076689,AJ,7,500004,233,233,228,A,ADLD,500054,22-03-2018,20-03-2018,12-04-2018,4474,16-04-2018,1.16E+01
2875095,AI,6,160059,233,233,131,C,ADLD,143001,25-10-2017,24-10-2017,15-02-2018,4437,10-03-2018,1.47E+01
3022198,AJ,27,110034,233,233,131,B,ADLD,342001,27-02-2018,27-02-2018,26-03-2018,4388,28-03-2018,1.31E+01
3022198,AJ,27,110034,0,233,131,B,ADLD,342001,27-02-2018,27-02-2018,26-03-2018,4388,28-03-2018,1.49E+01
3049746,AN,26,560066,233,233,131,B,ADLD,600048,28-04-2017,27-04-2017,03-04-2018,5001,05-04-2018,1.00E+01
2842468,AN,6,160059,233,233,131,B,ADLD,141401,10-02-2017,08-02-2017,05-02-2018,4673,09-02-2018,1.27E+01
3031231,C,10,226010,233,233,228,A,ADLD,226024,16-05-2017,04-03-2017,28-03-2018,4547,02-04-2018,1.08E+01
3092661,AN,21,110015,233,233,131,A,ADLD,110032,19-08-2017,11-08-2017,17-04-2018,4580,20-04-2018,9.75E+00
2871608,AN,21,110015,233,233,131,A,ADLD,201005,24-07-2017,21-07-2017,14-02-2018,4580,20-02-2018,1.50E+01
2866015,AN,7,500004,233,233,131,D,ADLD,505304,10-08-2016,22-07-2016,13-02-2018,4403,16-02-2018,1.47E+01
2904384,AN,22,400104,233,233,131,A,ADLD,400072,18-04-2017,13-04-2017,24-02-2018,4581,26-02-2018,1.53E+01
2895849,AA,9,411016,233,233,131,B,ADLD,416012,30-01-2018,08-01-2018,22-02-2018,4027,23-02-2018,1.54E+01
2909559,AN,3,560011,233,233,228,A,ADLD,560076,16-06-2017,22-04-2016,26-02-2018,4467,05-03-2018,1.45E+01
2971861,AN,21,110015,233,233,131,B,ADLD,131001,04-02-2018,05-01-2018,12-03-2018,4580,17-03-2018,1.11E+01
2931692,AN,22,400104,233,233,131,A,ADLD,400069,15-06-2017,09-06-2017,03-03-2018,4581,10-03-2018,1.30E+01
2931750,AJ,10,226010,233,233,131,B,ADLD,243005,04-02-2018,05-08-2017,03-03-2018,4444,07-03-2018,1.23E+01
2982147,AJ,2,110018,201,233,228,0,ADLD,201016,25-07-2017,19-05-2016,15-03-2018,4388,17-03-2018,1.30E+01
2986643,AI,27,110034,233,233,131,A,ADLD,110086,27-10-2017,26-10-2017,16-03-2018,4388,03-04-2018,1.23E+01
2956399,AJ,2,110018,233,233,131,A,ADLD,110059,12-09-2017,01-09-2017,08-03-2018,4388,18-03-2018,1.22E+01
3046630,AJ,25,560037,233,233,131,A,ADLD,600010,13-06-2017,10-06-2017,02-04-2018,4482,05-04-2018,1.12E+01
3048832,C,2,110018,233,233,131,A,ADLD,110092,09-01-2017,24-12-2016,03-04-2018,4550,10-04-2018,1.04E+01
3084671,AN,7,500004,233,233,131,A,ADLD,500097,15-11-2017,13-11-2017,14-04-2018,4403,22-04-2018,1.12E+01
2927110,C,3,560011,233,245,131,A,ADLD,560040,31-12-2017,08-10-2017,01-03-2018,4461,03-03-2018,1.27E+01
2873629,C,3,560011,233,245,131,A,ADLD,560004,01-01-2018,01-01-2018,15-02-2018,4461,24-02-2018,1.37E+01
3062956,C,3,560011,233,245,228,A,ADLD,560018,10-02-2018,05-02-2018,07-04-2018,4461,12-04-2018,1.07E+01
3029283,C,10,226010,201,201,131,0,ADLD,209732,17-05-2017,15-05-2017,28-03-2018,4547,10-04-2018,1.14E+01
2820150,AN,22,400104,233,233,131,A,ADLD,382481,25-03-2017,23-03-2017,30-01-2018,4581,05-02-2018,1.50E+01
2863456,AJ,2,110018,233,233,228,A,ADLD,110067,24-01-2018,26-09-2017,12-02-2018,4388,14-02-2018,1.37E+01
2930980,AJ,8,700064,233,233,131,A,ADLD,700020,06-04-2017,06-04-2017,02-03-2018,4499,06-03-2018,1.29E+01
2938111,AJ,6,160059,233,233,228,C,ADLD,141013,13-02-2018,18-06-2017,03-03-2018,4437,09-03-2018,1.21E+01
3001116,AA,24,110092,308,233,228,A,ADLD,122002,23-02-2018,20-02-2018,20-03-2018,4150,22-03-2018,1.19E+01
3050491,AN,7,500004,233,233,228,A,ADLD,500038,20-07-2017,19-07-2017,03-04-2018,4403,06-04-2018,1.14E+01
2841209,AN,3,560011,233,233,131,B,ADLD,585101,06-02-2017,04-02-2017,05-02-2018,4467,10-02-2018,1.54E+01
2829212,AJ,17,800001,233,233,228,A,ADLD,800001,29-06-2017,05-06-2017,01-02-2018,4370,06-02-2018,1.51E+01
2898573,AJ,7,500004,233,233,228,B,ADLD,522002,06-02-2018,16-10-2017,22-02-2018,4474,26-02-2018,1.39E+01
2907050,C,11,641012,233,233,131,B,ADLD,638002,24-12-2016,13-12-2016,25-02-2018,4492,15-03-2018,1.35E+01
2822960,AN,22,400104,233,233,228,A,EW,400067,14-01-2017,05-12-2016,31-01-2018,4581,05-02-2018,1.52E+01
3022860,AJ,25,560037,233,233,131,A,ADLD,560050,26-07-2017,20-07-2017,26-03-2018,4460,13-04-2018,1.16E+01
2843979,AJ,4,600024,233,233,131,A,ADLD,600001,23-07-2017,23-07-2017,06-02-2018,4482,14-02-2018,1.43E+01
2862624,AN,22,400104,233,233,131,B,ADLD,395002,03-01-2018,27-12-2017,12-02-2018,4581,15-02-2018,1.44E+01
2908042,AJ,2,110018,233,233,228,A,ADLD,110037,03-02-2018,06-05-2017,26-02-2018,4388,28-02-2018,1.35E+01
2863378,C,12,302006,233,233,131,B,ADLD,313001,05-10-2017,29-09-2017,12-02-2018,4453,16-02-2018,1.38E+01
2844953,Y,8,700064,233,233,131,B,ADLD,734001,24-05-2016,10-06-2017,06-02-2018,4508,11-02-2018,1.44E+01
2971341,AA,24,110092,233,233,228,A,ADLD,110091,05-01-2018,12-07-2016,12-03-2018,4150,25-03-2018,1.44E+01
3059745,C,12,302006,233,233,131,B,ADLD,313001,24-04-2017,16-06-2016,06-04-2018,4453,09-04-2018,1.11E+01
3026158,AJ,7,500004,233,233,228,B,ADLD,505209,24-02-2018,16-01-2018,27-03-2018,4474,31-03-2018,1.40E+01
2962165,AJ,8,700064,233,233,228,A,ADLD,700035,12-07-2017,15-03-2018,10-03-2018,4500,12-03-2018,1.34E+01
2823060,AN,22,400104,233,233,131,A,ADLD,400093,29-05-2017,25-05-2017,31-01-2018,4581,03-02-2018,1.40E+01
2853258,AJ,8,700064,233,233,131,A,ADLD,700019,10-05-2017,09-05-2017,08-02-2018,4499,14-02-2018,1.43E+01
2877028,AI,8,700064,233,233,131,B,ADLD,700127,26-12-2017,26-12-2017,16-02-2018,4499,19-02-2018,1.42E+01
2904255,AJ,6,160059,233,233,131,C,ADLD,174303,18-09-2017,17-09-2017,24-02-2018,4437,26-02-2018,1.35E+01
2841165,AJ,1,400059,233,233,131,B,ADLD,422009,05-05-2017,05-05-2017,05-02-2018,4398,17-02-2018,1.43E+01
2908500,AN,21,110015,233,233,131,B,ADLD,202002,09-01-2018,05-01-2018,26-02-2018,4580,01-03-2018,1.19E+01
2916424,AN,4,600024,233,233,131,A,ADLD,600122,23-12-2017,13-12-2017,27-02-2018,4490,09-03-2018,1.22E+01
2987457,AN,21,110015,233,233,131,A,ADLD,110053,02-10-2017,01-10-2017,16-03-2018,4580,19-03-2018,1.03E+01
2975691,AN,21,110015,233,233,131,B,ADLD,151505,15-12-2017,05-10-2017,13-03-2018,4580,16-03-2018,1.14E+01
2999603,AN,22,400104,233,233,228,B,ADLD,452016,28-02-2018,27-02-2018,20-03-2018,4581,21-03-2018,1.15E+01
